Task_Setting;Pipeline_Configuration;Original_Sentence;Preprocessed_Text;True_Label;Predicted_Label
Binary (No Neutral);FFNN (TF-IDF | (1, 3));`` Neste Oil has responded to the challenge posed by the European Union 's target of biofuels accounting for 5.8 % of traffic fuel usage in the EU by 2010 by developing its NExBTL technology for producing diesel fuel from renewables , '' the federation said .;neste oil respond challenge pose european union target biofuels account [PERCENT] traffic fuel usage eu [DATE] develop nexbtl technology produce diesel fuel renewables federation say;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .;kalnapilio-tauro grupe kalnapilis-tauras denmark royal unibrew raise market share [PERCENT] [PERCENT] beer sale 9months jumped [PERCENT] [NUMBER] 99mn liter;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));The ` buy ' recommendation was reiterated .;buy recommendation reiterate;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .;combine renew content functionality current system funding online service well maintenance;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .;[DATE] [DATE] [NUMBER] liquid handling product diagnostic test system maker biohit biobv say [DATE] [DATE] [NUMBER] net loss narrow eur [NUMBER] 1mn usd [NUMBER] 14mn [DATE] eur [NUMBER] 4mn [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .;silicon wafer manufacturer okmetic say swing net profit [MONEY] usd [NUMBER] 3mn 9months [DATE] net loss [MONEY] usd [NUMBER] 3mn earlier;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .;circulation revenue increase [PERCENT] [PERCENT] sweden [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .;rapala estimate net sale [DATE] increase [PERCENT] [PERCENT] assume [DATE] exchange rate;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));HELSINKI (Thomson Financial)- Kemira GrowHow swung into profit in its first quarter earnings on improved sales , especially in its fertilizer business in Europe , which is normally stronger during the first quarter .;thomson financial- kemira growhow swung profit earnings improved sale especially fertilizer business europe normally strong;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));The bank sees a potential for Getinge share to rise .;bank see potential getinge share rise;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli;adp news [DATE] [DATE] [NUMBER] cargo handle system service cargotec cgcbv say acquire [PERCENT] stake italian service cvs technoports srl cv service srl italian handli;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));The executive group will participate in the adjustments with a fixed-term 5 % salary cut .;executive participate adjustment fixed-term [PERCENT] salary cut;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .;elektrobit eb renew infrastructure contract ict service provider fujitsu service eb patja service;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .;via agreement ramirent expand range equipment service deliver destia ramirent manage director kari aulasmaa say;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .;cash flow operation total eur [NUMBER] 4mn compare negative eur [NUMBER] 6mn second [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Sanoma Magazines ' net sales are estimated to grow in 2006 .;sanoma magazine net sale estimate grow [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .;warmly welcome satama state jussi lansio chairman board;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .;note average selling price handset decline though mobile phone profit margin rise more [PERCENT] [PERCENT] year-ago;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .;operating profit net sale [NUMBER] -month increase respectively eur [NUMBER] 8mn eur [NUMBER] 7mn compare financial [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .;rinkuskiai raise sale [PERCENT] [NUMBER] 37mn liter sale kauno alus grow [PERCENT] [NUMBER] liter;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));`` We 've been feeling quite positive about the region as a whole .;feel quite positive region whole;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Mika Stahlberg , VP F-Secure Labs , said , `` We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year .;mika stahlberg vp f-secure lab say excited proud f-secure recognize av-comparatives product;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));This will bring cost savings of about EUR 3mn a year .;bring cost saving eur 3mn;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Production capacity will rise gradually from 170,000 tonnes to 215,000 tonnes .;production capacity rise gradually [NUMBER] tonne [NUMBER] tonne;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Finnish financial solutions developer Basware Corporation ( OMX Helsinki BAS1V ) said on Tuesday ( 23 September ) that it will deliver a complete Invoice Automation solution to a large US engineering , construction and technical services organization .;financial solution developer basware bas1v say tuesday [NUMBER] september deliver complete invoice automation solution large u engineering construction technical service organization;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Finnish-Swedish TietoEnator is expanding its business quickly in Russia .;finnish-swedish tietoenator expand business quickly russia;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));The Brazilian unit of Finnish security solutions provider F-Secure signed up 1,500 new clients last year , online news source Reseller Web quoted the division 's commercial director , Vladimir Brand+�o , as saying .;brazilian unit security solution provider f-secure sign up [NUMBER] new client last online news source reseller web quote division commercial director vladimir brand say;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+�maco Borba mill in the Brazilian state of Paran+� .;metso supply new wood handling bleaching line well rebuild kraft liner wash line klabin tel maco borba mill brazilian state paran;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .;profit eur [NUMBER] 8mn up eur [NUMBER] 0mn [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .;net sale increase eur 655mn april [DATE] eur 438mn earlier;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .;svyturys-utenos alus control nordic baltic beverage hold bbh post [PERCENT] growth beer sale [DATE] [NUMBER] 99mn liter;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Singapore in May 2011 1 July 2010 - Finnish air carrier Finnair Oyj ( HEL : FIA1S ) said today it will open a daily route to Singapore on 30 May 2011 as part of its growth strategy in Asia .;singapore may [NUMBER] [DATE] air carrier finnair fia1s say open daily route singapore [DATE] [DATE] [NUMBER] growth strategy asia;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .;operating profit eur [NUMBER] 7mn up [PERCENT] eur [NUMBER] 8mn;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));The Department Store Division reported an increase in sales of 4 per cent .;department store division report increase sale [PERCENT];positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .;eliiv report eps eur [NUMBER] [DATE] increase over eps eur [NUMBER] [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));The EPS improved to EUR0 .38 from EUR0 .27 .;eps improve eur [NUMBER] eur [NUMBER] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .;concern remain long term size scale may enable hold newfound margin improvement near term analyst write;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 .;operating profit total eur [NUMBER] 7mn compare eur [NUMBER] 6mn corresponding [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 3));With the new production plant the company would increase its capacity to meet the expected increase in demand and would improve the use of raw materials and therefore increase the production profitability .;new production plant increase capacity meet expected increase demand improve raw material therefore increase production profitability;positive;negative
