Task_Setting;Pipeline_Configuration;Original_Sentence;Preprocessed_Text;True_Label;Predicted_Label
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .;operating profit improve [MONEY] [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years .;aktia bank manage director jussi laitinen , bank aim triple number customer next [NUMBER] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .;`` change optimize operational efficiency grow business , say julia prohaska , director marketing communication fiskars .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .;energy fortum say [DATE] [DATE] [NUMBER] grant environmental permit build biofuel-fired combined heat power chp plant vartan harbor eastern stockholm .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The insurer anticipates its share in Nordea 's net profit to be significant .;insurer anticipate share nordea net profit significant .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` Following last year 's good profit development , we have entered the current year in a good position .;`` follow last good profit development , enter current good position .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));SysOpen Digia had signed an agreement with the main shareholders of Sentera holding in total 77.39 % of the share capital and votes of Sentera .;sysopen digia sign agreement main shareholder sentera hold total [PERCENT] share capital vote sentera .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));CEO Erkki J+�rvinen is happy with the company 's performance in 2010 .;ceo erkki j+ rvinen happy performance [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 .;term financing approve annual general meeting hold [DATE] [DATE] [NUMBER] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Strong growth has continued also in China .;strong growth continue china .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .;sale , result gain [MONEY] second [DATE] oriola-kd , support strategy focus pharmaceutical wholesale retail operation .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .;rapala estimate net sale [DATE] increase [PERCENT] [PERCENT] assume [DATE] exchange rate .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .;fiskars , [NUMBER] -year-old global business best know orange-handled scissors , expect derive synergy eur5million consolidate certain housewares division [NUMBER] compete .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));However , sales volumes in the food industry are expected to remain at relatively good levels in Finland and in Scandinavia , Atria said .;however , sale volume food industry expect remain relatively good level scandinavia , atrium say .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` We were the lowest bidders and now the final approval is awaited . '';`` low bidder final approval await .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association .;addition , lehdentekijat start produce new membership magazine , viisas raha ( wise money ) association .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .;stock rise second day wednesday bring [NUMBER] -day rise gbx12. [NUMBER] [PERCENT] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Ramirent s Danish subsidiary Ramirent A-S has today signed an agreement to acquire the business assets of the machinery rental company Jydsk Materiel Udlejning located in West Jutland .;ramirent danish subsidiary ramirent a-s sign agreement acquire business asset machinery rental jydsk materiel udlejning locate west jutland .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .;swedish construction market still experience estimate [PERCENT] annual growth [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .;measure expect produce annual cost saving [MONEY] start [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The company intends to raise production capacity in 2006 .;intend raise production capacity [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` We are pleased to welcome Tapeks Noma into Cramo group .;`` pleased welcome tapeks noma cramo .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The Department Store Division reported an increase in sales of 4 per cent .;department store division report increase sale [PERCENT] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` Our design team has long admired Marimekko 's vivid patterns and colors .;`` design team long admire marimekko vivid pattern color .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Sales VAT inclusive expanded by 19 percent , to 351 million euros .;sale vat inclusive expand [PERCENT] , [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The new technology improves the glass quality and consistency while increasing throughput .;new technology improve glass quality consistency increase throughput .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The group will expand the chain to include 45 stores .;expand chain [NUMBER] store .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Latvenergo has ordered a significant expansion to the Tekla Xpower network information system .;latvenergo order significant expansion tekla xpower network information system .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));It will focus on improving its profitability next year by streamlining operations .;focus improve profitability next streamline operation .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .;net sale increase [MONEY] april [DATE] [MONEY] earlier .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .;[DATE] , kone receive order aker yard supply [NUMBER] customised elevator genesis cruise ship schedule complete [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Department store sales improved by 14 % to EUR 1,070.6 mn .;department store sale improve [PERCENT] [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .;south african sappi become large foreign forest industry operate result acquisition m-real graphic paper business unit .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .;more [NUMBER] volunteer fiskars , garden tool , home depot ( nyse : hd ) , city baltimore neighborhood work right create garden sanctuary single day .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October .;accordance strategy , strengthen local presence establish representative office south africa october .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));It combines a perfect price performance with sophisticated management facilities , the company said .;combine perfect price performance sophisticated management facility , say .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .;operating profit total [MONEY] , up [MONEY] [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));The price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .;price log clearly improve [DATE] price pulpwood go up .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));`` We are happy to be working with Rapala to encourage boaters and anglers to introduce newcomers to the sport , '' said RBFF President & CEO Frank Peterson .;`` happy work rapala encourage boater angler introduce newcomer sport , say rbff president & ceo frank peterson .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .;( adp news ) [DATE] [DATE] [NUMBER] fishing tackle rapala vmc corp ( : rap1v ) say net profit rise [MONEY] ( [MONEY] ) [DATE] [MONEY] [DATE] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .;share corp. rise thursday cell phone maker say third-quarter earnings almost double share global handset market increase .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .;addition , cramo peab sign exclusive [NUMBER] -year rental agreement extend existing rental agreement swedish market another [NUMBER] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .;earnings share ( eps ) amount [MONEY] , up loss [MONEY] .;positive;negative
Binary (No Neutral);FFNN (TF-IDF | (1, 2));Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .;marimekko ( [NUMBER] november ) sign license agreement swedish chain , whereby marimekko license popular pattern 1950s , 1960s 1970s h&m .;positive;negative
